Month,Year,Country,Departures
May,1996,  Other Regions,
Apr,1996,Number Of Air Passenger Departures,934467.0
Apr,1996,  South East Asia,411242.0
Apr,1996,    Indonesia,120521.0
Apr,1996,    Malaysia,141018.0
Apr,1996,    Philippines,23776.0
Apr,1996,    Thailand,97512.0
Apr,1996,    Vietnam,10123.0
Apr,1996,  North East Asia,234700.0
Apr,1996,    Mainland China,23827.0
Apr,1996,    Hong Kong,73103.0
Apr,1996,    Japan,79777.0
Apr,1996,  South Asia,45789.0
Apr,1996,  Middle East,13842.0
Apr,1996,  Oceania,87301.0
Apr,1996,  Europe,106666.0
Apr,1996,    France,8035.0
Apr,1996,    Germany,21509.0
Apr,1996,    United Kingdom,37929.0
Apr,1996,  North America,24675.0
Apr,1996,  Other Regions,
Mar,1996,Number Of Air Passenger Departures,955028.0
Mar,1996,  South East Asia,428890.0
Mar,1996,    Indonesia,127768.0
Mar,1996,    Malaysia,149197.0
Mar,1996,    Philippines,24042.0
Mar,1996,    Thailand,97696.0
Mar,1996,    Vietnam,10672.0
Mar,1996,  North East Asia,251432.0
Mar,1996,    Mainland China,19962.0
Mar,1996,    Hong Kong,74119.0
Mar,1996,    Japan,105255.0
Mar,1996,  South Asia,45258.0
Mar,1996,  Middle East,8460.0
Mar,1996,  Oceania,88312.0
Mar,1996,  Europe,95895.0
Mar,1996,    France,6246.0
Mar,1996,    Germany,19847.0
Mar,1996,    United Kingdom,33291.0
Mar,1996,  North America,27567.0
Mar,1996,  Other Regions,
Feb,1996,Number Of Air Passenger Departures,914826.0
Feb,1996,  South East Asia,404262.0
Feb,1996,    Indonesia,124976.0
Feb,1996,    Malaysia,139794.0
Feb,1996,    Philippines,17872.0
Feb,1996,    Thailand,89983.0
Feb,1996,    Vietnam,13049.0
Feb,1996,  North East Asia,242302.0
Feb,1996,    Mainland China,23793.0
Feb,1996,    Hong Kong,71071.0
Feb,1996,    Japan,82296.0
Feb,1996,  South Asia,45642.0
Feb,1996,  Middle East,7877.0
Feb,1996,  Oceania,106339.0
Feb,1996,  Europe,76292.0
Feb,1996,    France,5168.0
Feb,1996,    Germany,14760.0
Feb,1996,    United Kingdom,27281.0
Feb,1996,  North America,21717.0
Feb,1996,  Other Regions,
Jan,1996,Number Of Air Passenger Departures,881864.0
Jan,1996,  South East Asia,376828.0
Jan,1996,    Indonesia,119299.0
Jan,1996,    Malaysia,123978.0
Jan,1996,    Philippines,17657.0
Jan,1996,    Thailand,85566.0
Jan,1996,    Vietnam,11599.0
Jan,1996,  North East Asia,222586.0
Jan,1996,    Mainland China,12817.0
Jan,1996,    Hong Kong,59711.0
Jan,1996,    Japan,95758.0
Jan,1996,  South Asia,48711.0
Jan,1996,  Middle East,9234.0
Jan,1996,  Oceania,101230.0
Jan,1996,  Europe,84904.0
Jan,1996,    France,5273.0
Jan,1996,    Germany,16442.0
Jan,1996,    United Kingdom,29743.0
Jan,1996,  North America,26993.0
Jan,1996,  Other Regions,
Dec,1995,Number Of Air Passenger Departures,1019102.0
Dec,1995,  South East Asia,483232.0
Dec,1995,    Indonesia,143396.0
Dec,1995,    Malaysia,166749.0
Dec,1995,    Philippines,25662.0
Dec,1995,    Thailand,112350.0
Dec,1995,    Vietnam,11818.0
Dec,1995,  North East Asia,237252.0
Dec,1995,    Mainland China,22307.0
Dec,1995,    Hong Kong,78265.0
Dec,1995,    Japan,83927.0
Dec,1995,  South Asia,56865.0
Dec,1995,  Middle East,10446.0
Dec,1995,  Oceania,112495.0
Dec,1995,  Europe,80898.0
Dec,1995,    France,4904.0
Dec,1995,    Germany,14849.0
Dec,1995,    United Kingdom,29903.0
Dec,1995,  North America,26133.0
Dec,1995,  Other Regions,
Nov,1995,Number Of Air Passenger Departures,962035.0
Nov,1995,  South East Asia,435494.0
Nov,1995,    Indonesia,130826.0
Nov,1995,    Malaysia,162083.0
Nov,1995,    Philippines,19813.0
Nov,1995,    Thailand,94520.0
Nov,1995,    Vietnam,10271.0
Nov,1995,  North East Asia,239464.0
Nov,1995,    Mainland China,23898.0
Nov,1995,    Hong Kong,70443.0
Nov,1995,    Japan,93785.0
Nov,1995,  South Asia,53507.0
Nov,1995,  Middle East,10991.0
Nov,1995,  Oceania,104832.0
Nov,1995,  Europe,85282.0
Nov,1995,    France,5316.0
Nov,1995,    Germany,18119.0
Nov,1995,    United Kingdom,27891.0
Nov,1995,  North America,22002.0
Nov,1995,  Other Regions,
Oct,1995,Number Of Air Passenger Departures,903808.0
Oct,1995,  South East Asia,402224.0
Oct,1995,    Indonesia,123780.0
Oct,1995,    Malaysia,142897.0
Oct,1995,    Philippines,18437.0
Oct,1995,    Thailand,90305.0
Oct,1995,    Vietnam,10099.0
Oct,1995,  North East Asia,223259.0
Oct,1995,    Mainland China,
Oct,1995,    Hong Kong,63440.0
Oct,1995,    Japan,82892.0
Oct,1995,  South Asia,46710.0
Oct,1995,  Middle East,7414.0
Oct,1995,  Oceania,109038.0
Oct,1995,  Europe,86168.0
Oct,1995,    France,6282.0
Oct,1995,    Germany,17852.0
Oct,1995,    United Kingdom,28596.0
Oct,1995,  North America,18603.0
Oct,1995,  Other Regions,
Sep,1995,Number Of Air Passenger Departures,896937.0
Sep,1995,  South East Asia,378834.0
Sep,1995,    Indonesia,115026.0
Sep,1995,    Malaysia,147035.0
Sep,1995,    Philippines,17529.0
Sep,1995,    Thailand,74218.0
Sep,1995,    Vietnam,8916.0
Sep,1995,  North East Asia,237393.0
Sep,1995,    Mainland China,24758.0
Sep,1995,    Hong Kong,62803.0
Sep,1995,    Japan,98624.0
Sep,1995,  South Asia,45709.0
Sep,1995,  Middle East,10454.0
Sep,1995,  Oceania,95930.0
Sep,1995,  Europe,98708.0
Sep,1995,    France,6634.0
Sep,1995,    Germany,17710.0
Sep,1995,    United Kingdom,37167.0
Sep,1995,  North America,20616.0
Sep,1995,  Other Regions,
Aug,1995,Number Of Air Passenger Departures,982254.0
Aug,1995,  South East Asia,405927.0
Aug,1995,    Indonesia,127927.0
Aug,1995,    Malaysia,153731.0
Aug,1995,    Philippines,15748.0
Aug,1995,    Thailand,83030.0
Aug,1995,    Vietnam,9521.0
Aug,1995,  North East Asia,296061.0
Aug,1995,    Mainland China,19642.0
Aug,1995,    Hong Kong,83745.0
Aug,1995,    Japan,115682.0
Aug,1995,  South Asia,45067.0
Aug,1995,  Middle East,12508.0
Aug,1995,  Oceania,87597.0
Aug,1995,  Europe,100935.0
Aug,1995,    France,6607.0
Aug,1995,    Germany,17685.0
Aug,1995,    United Kingdom,36357.0
Aug,1995,  North America,25255.0
Aug,1995,  Other Regions,
Jul,1995,Number Of Air Passenger Departures,939947.0
Jul,1995,  South East Asia,424298.0
Jul,1995,    Indonesia,152287.0
Jul,1995,    Malaysia,151001.0
Jul,1995,    Philippines,16545.0
Jul,1995,    Thailand,77724.0
Jul,1995,    Vietnam,10898.0
Jul,1995,  North East Asia,239647.0
Jul,1995,    Mainland China,15709.0
Jul,1995,    Hong Kong,65203.0
Jul,1995,    Japan,91735.0
Jul,1995,  South Asia,46272.0
Jul,1995,  Middle East,8016.0
Jul,1995,  Oceania,97996.0
Jul,1995,  Europe,92633.0
Jul,1995,    France,6659.0
Jul,1995,    Germany,14404.0
Jul,1995,    United Kingdom,34372.0
Jul,1995,  North America,21793.0
Jul,1995,  Other Regions,
Jun,1995,Number Of Air Passenger Departures,877438.0
Jun,1995,  South East Asia,400453.0
Jun,1995,    Indonesia,115117.0
Jun,1995,    Malaysia,159415.0
Jun,1995,    Philippines,16470.0
Jun,1995,    Thailand,84033.0
Jun,1995,    Vietnam,9803.0
Jun,1995,  North East Asia,223605.0
Jun,1995,    Mainland China,22931.0
Jun,1995,    Hong Kong,61699.0
Jun,1995,    Japan,87099.0
Jun,1995,  South Asia,43997.0
Jun,1995,  Middle East,6876.0
Jun,1995,  Oceania,83647.0
Jun,1995,  Europe,88806.0
Jun,1995,    France,6651.0
Jun,1995,    Germany,14205.0
Jun,1995,    United Kingdom,32002.0
Jun,1995,  North America,22297.0
Jun,1995,  Other Regions,
May,1995,Number Of Air Passenger Departures,846846.0
May,1995,  South East Asia,382336.0
May,1995,    Indonesia,112878.0
May,1995,    Malaysia,144264.0
May,1995,    Philippines,15991.0
May,1995,    Thailand,86850.0
May,1995,    Vietnam,8545.0
May,1995,  North East Asia,212948.0
May,1995,    Mainland China,23891.0
May,1995,    Hong Kong,57650.0
May,1995,    Japan,80080.0
May,1995,  South Asia,44323.0
May,1995,  Middle East,9890.0
May,1995,  Oceania,76830.0
May,1995,  Europe,90669.0
May,1995,    France,6784.0
May,1995,    Germany,16039.0
May,1995,    United Kingdom,31702.0
May,1995,  North America,21321.0
May,1995,  Other Regions,
Apr,1995,Number Of Air Passenger Departures,825001.0
Apr,1995,  South East Asia,364810.0
Apr,1995,    Indonesia,104264.0
Apr,1995,    Malaysia,133667.0
Apr,1995,    Philippines,14744.0
Apr,1995,    Thailand,90042.0
Apr,1995,    Vietnam,8420.0
Apr,1995,  North East Asia,207951.0
Apr,1995,    Mainland China,20012.0
Apr,1995,    Hong Kong,65395.0
Apr,1995,    Japan,68451.0
Apr,1995,  South Asia,42507.0
Apr,1995,  Middle East,10454.0
Apr,1995,  Oceania,78480.0
Apr,1995,  Europe,92869.0
Apr,1995,    France,6585.0
Apr,1995,    Germany,17124.0
Apr,1995,    United Kingdom,34467.0
Apr,1995,  North America,17631.0
Apr,1995,  Other Regions,
Mar,1995,Number Of Air Passenger Departures,886766.0
Mar,1995,  South East Asia,409347.0
Mar,1995,    Indonesia,125757.0
Mar,1995,    Malaysia,148603.0
Mar,1995,    Philippines,19071.0
Mar,1995,    Thailand,92693.0
Mar,1995,    Vietnam,8769.0
Mar,1995,  North East Asia,228459.0
Mar,1995,    Mainland China,18928.0
Mar,1995,    Hong Kong,64816.0
Mar,1995,    Japan,96088.0
Mar,1995,  South Asia,41564.0
Mar,1995,  Middle East,8729.0
Mar,1995,  Oceania,83782.0
Mar,1995,  Europe,86278.0
Mar,1995,    France,6272.0
Mar,1995,    Germany,15726.0
Mar,1995,    United Kingdom,29049.0
Mar,1995,  North America,19835.0
Mar,1995,  Other Regions,
Feb,1995,Number Of Air Passenger Departures,790132.0
Feb,1995,  South East Asia,332020.0
Feb,1995,    Indonesia,88232.0
Feb,1995,    Malaysia,126449.0
Feb,1995,    Philippines,16126.0
Feb,1995,    Thailand,79045.0
Feb,1995,    Vietnam,8486.0
Feb,1995,  North East Asia,224551.0
Feb,1995,    Mainland China,14970.0
Feb,1995,    Hong Kong,69505.0
Feb,1995,    Japan,71011.0
Feb,1995,  South Asia,39517.0
Feb,1995,  Middle East,7205.0
Feb,1995,  Oceania,98297.0
Feb,1995,  Europe,62871.0
Feb,1995,    France,4272.0
Feb,1995,    Germany,11512.0
Feb,1995,    United Kingdom,21249.0
Feb,1995,  North America,17425.0
Feb,1995,  Other Regions,
Jan,1995,Number Of Air Passenger Departures,893191.0
Jan,1995,  South East Asia,405736.0
Jan,1995,    Indonesia,127085.0
Jan,1995,    Malaysia,144014.0
Jan,1995,    Philippines,18489.0
Jan,1995,    Thailand,88456.0
Jan,1995,    Vietnam,13125.0
Jan,1995,  North East Asia,208238.0
Jan,1995,    Mainland China,15091.0
Jan,1995,    Hong Kong,54197.0
Jan,1995,    Japan,89810.0
Jan,1995,  South Asia,46467.0
Jan,1995,  Middle East,10230.0
Jan,1995,  Oceania,106429.0
Jan,1995,  Europe,81576.0
Jan,1995,    France,6310.0
Jan,1995,    Germany,13816.0
Jan,1995,    United Kingdom,28751.0
Jan,1995,  North America,23217.0
Jan,1995,  Other Regions,
Dec,1994,Number Of Air Passenger Departures,934684.0
Dec,1994,  South East Asia,446608.0
Dec,1994,    Indonesia,122575.0
Dec,1994,    Malaysia,162247.0
Dec,1994,    Philippines,27233.0
Dec,1994,    Thailand,106670.0
Dec,1994,    Vietnam,10062.0
Dec,1994,  North East Asia,214034.0
Dec,1994,    Mainland China,18113.0
Dec,1994,    Hong Kong,69747.0
Dec,1994,    Japan,78416.0
Dec,1994,  South Asia,50572.0
Dec,1994,  Middle East,9818.0
Dec,1994,  Oceania,105509.0
Dec,1994,  Europe,75371.0
Dec,1994,    France,6008.0
Dec,1994,    Germany,12174.0
Dec,1994,    United Kingdom,26183.0
Dec,1994,  North America,22621.0
Dec,1994,  Other Regions,
Nov,1994,Number Of Air Passenger Departures,869041.0
Nov,1994,  South East Asia,398431.0
Nov,1994,    Indonesia,113431.0
Nov,1994,    Malaysia,153140.0
Nov,1994,    Philippines,19653.0
Nov,1994,    Thailand,88686.0
Nov,1994,    Vietnam,8600.0
Nov,1994,  North East Asia,207840.0
Nov,1994,    Mainland China,17929.0
Nov,1994,    Hong Kong,63177.0
Nov,1994,    Japan,80425.0
Nov,1994,  South Asia,44893.0
Nov,1994,  Middle East,9027.0
Nov,1994,  Oceania,102909.0
Nov,1994,  Europe,79616.0
Nov,1994,    France,6350.0
Nov,1994,    Germany,15217.0
Nov,1994,    United Kingdom,25251.0
Nov,1994,  North America,17141.0
Nov,1994,  Other Regions,
Oct,1994,Number Of Air Passenger Departures,829619.0
Oct,1994,  South East Asia,361327.0
Oct,1994,    Indonesia,108202.0
Oct,1994,    Malaysia,127714.0
Oct,1994,    Philippines,18193.0
Oct,1994,    Thailand,85927.0
Oct,1994,    Vietnam,8378.0
Oct,1994,  North East Asia,203940.0
Oct,1994,    Mainland China,20569.0
Oct,1994,    Hong Kong,59257.0
Oct,1994,    Japan,77494.0
Oct,1994,  South Asia,39964.0
Oct,1994,  Middle East,8241.0
Oct,1994,  Oceania,106895.0
Oct,1994,  Europe,83318.0
Oct,1994,    France,5754.0
Oct,1994,    Germany,15226.0
Oct,1994,    United Kingdom,28564.0
Oct,1994,  North America,16065.0
Oct,1994,  Other Regions,
Sep,1994,Number Of Air Passenger Departures,829102.0
Sep,1994,  South East Asia,344717.0
Sep,1994,    Indonesia,103274.0
Sep,1994,    Malaysia,130637.0
Sep,1994,    Philippines,16466.0
Sep,1994,    Thailand,72557.0
Sep,1994,    Vietnam,7308.0
Sep,1994,  North East Asia,222639.0
Sep,1994,    Mainland China,21629.0
Sep,1994,    Hong Kong,58517.0
Sep,1994,    Japan,93888.0
Sep,1994,  South Asia,39699.0
Sep,1994,  Middle East,9790.0
Sep,1994,  Oceania,90275.0
Sep,1994,  Europe,94555.0
Sep,1994,    France,6658.0
Sep,1994,    Germany,14905.0
Sep,1994,    United Kingdom,37081.0
Sep,1994,  North America,19765.0
Sep,1994,  Other Regions,
Aug,1994,Number Of Air Passenger Departures,914258.0
Aug,1994,  South East Asia,390470.0
Aug,1994,    Indonesia,119863.0
Aug,1994,    Malaysia,145819.0
Aug,1994,    Philippines,16223.0
Aug,1994,    Thailand,87891.0
Aug,1994,    Vietnam,7330.0
Aug,1994,  North East Asia,259602.0
Aug,1994,    Mainland China,13091.0
Aug,1994,    Hong Kong,77691.0
Aug,1994,    Japan,99138.0
Aug,1994,  South Asia,39735.0
Aug,1994,  Middle East,11596.0
Aug,1994,  Oceania,76700.0
Aug,1994,  Europe,100089.0
Aug,1994,    France,6792.0
Aug,1994,    Germany,15273.0
Aug,1994,    United Kingdom,36140.0
Aug,1994,  North America,26816.0
Aug,1994,  Other Regions,
Jul,1994,Number Of Air Passenger Departures,882883.0
Jul,1994,  South East Asia,415709.0
Jul,1994,    Indonesia,145641.0
Jul,1994,    Malaysia,145826.0
Jul,1994,    Philippines,17971.0
Jul,1994,    Thailand,82526.0
Jul,1994,    Vietnam,9071.0
Jul,1994,  North East Asia,203922.0
Jul,1994,    Mainland China,11325.0
Jul,1994,    Hong Kong,59976.0
Jul,1994,    Japan,75754.0
Jul,1994,  South Asia,41593.0
Jul,1994,  Middle East,7873.0
Jul,1994,  Oceania,94935.0
Jul,1994,  Europe,89492.0
Jul,1994,    France,6396.0
Jul,1994,    Germany,12527.0
Jul,1994,    United Kingdom,33587.0
Jul,1994,  North America,21078.0
Jul,1994,  Other Regions,
Jun,1994,Number Of Air Passenger Departures,820524.0
Jun,1994,  South East Asia,376900.0
Jun,1994,    Indonesia,108949.0
Jun,1994,    Malaysia,149774.0
Jun,1994,    Philippines,18490.0
Jun,1994,    Thailand,78913.0
Jun,1994,    Vietnam,7808.0
Jun,1994,  North East Asia,201980.0
Jun,1994,    Mainland China,21868.0
Jun,1994,    Hong Kong,60976.0
Jun,1994,    Japan,75307.0
Jun,1994,  South Asia,38974.0
Jun,1994,  Middle East,7158.0
Jun,1994,  Oceania,80197.0
Jun,1994,  Europe,84244.0
Jun,1994,    France,6320.0
Jun,1994,    Germany,12143.0
Jun,1994,    United Kingdom,30793.0
Jun,1994,  North America,24184.0
Jun,1994,  Other Regions,
May,1994,Number Of Air Passenger Departures,773453.0
May,1994,  South East Asia,350354.0
May,1994,    Indonesia,100053.0
May,1994,    Malaysia,126569.0
May,1994,    Philippines,19558.0
May,1994,    Thailand,83028.0
May,1994,    Vietnam,7974.0
May,1994,  North East Asia,192523.0
May,1994,    Mainland China,20258.0
May,1994,    Hong Kong,54100.0
May,1994,    Japan,76392.0
May,1994,  South Asia,38792.0
May,1994,  Middle East,11746.0
May,1994,  Oceania,68946.0
May,1994,  Europe,83145.0
May,1994,    France,5200.0
May,1994,    Germany,14625.0
May,1994,    United Kingdom,29903.0
May,1994,  North America,21236.0
May,1994,  Other Regions,
Apr,1994,Number Of Air Passenger Departures,791887.0
Apr,1994,  South East Asia,348542.0
Apr,1994,    Indonesia,93154.0
Apr,1994,    Malaysia,132020.0
Apr,1994,    Philippines,19678.0
Apr,1994,    Thailand,83822.0
Apr,1994,    Vietnam,8071.0
Apr,1994,  North East Asia,195182.0
Apr,1994,    Mainland China,16792.0
Apr,1994,    Hong Kong,61343.0
Apr,1994,    Japan,64369.0
Apr,1994,  South Asia,38661.0
Apr,1994,  Middle East,11026.0
Apr,1994,  Oceania,75758.0
Apr,1994,  Europe,93413.0
Apr,1994,    France,7033.0
Apr,1994,    Germany,16785.0
Apr,1994,    United Kingdom,32730.0
Apr,1994,  North America,20127.0
Apr,1994,  Other Regions,
Mar,1994,Number Of Air Passenger Departures,861838.0
Mar,1994,  South East Asia,389645.0
Mar,1994,    Indonesia,117514.0
Mar,1994,    Malaysia,142618.0
Mar,1994,    Philippines,19485.0
Mar,1994,    Thailand,87747.0
Mar,1994,    Vietnam,7634.0
Mar,1994,  North East Asia,219543.0
Mar,1994,    Mainland China,16819.0
Mar,1994,    Hong Kong,64320.0
Mar,1994,    Japan,92667.0
Mar,1994,  South Asia,39471.0
Mar,1994,  Middle East,9381.0
Mar,1994,  Oceania,87644.0
Mar,1994,  Europe,87770.0
Mar,1994,    France,6731.0
Mar,1994,    Germany,16813.0
Mar,1994,    United Kingdom,28730.0
Mar,1994,  North America,20801.0
Mar,1994,  Other Regions,
Feb,1994,Number Of Air Passenger Departures,781089.0
Feb,1994,  South East Asia,351658.0
Feb,1994,    Indonesia,93812.0
Feb,1994,    Malaysia,143324.0
Feb,1994,    Philippines,15756.0
Feb,1994,    Thailand,77707.0
Feb,1994,    Vietnam,7600.0
Feb,1994,  North East Asia,198009.0
Feb,1994,    Mainland China,13845.0
Feb,1994,    Hong Kong,59029.0
Feb,1994,    Japan,72215.0
Feb,1994,  South Asia,37582.0
Feb,1994,  Middle East,8969.0
Feb,1994,  Oceania,95571.0
Feb,1994,  Europe,65221.0
Feb,1994,    France,5287.0
Feb,1994,    Germany,11737.0
Feb,1994,    United Kingdom,20229.0
Feb,1994,  North America,16860.0
Feb,1994,  Other Regions,
Jan,1994,Number Of Air Passenger Departures,780159.0
Jan,1994,  South East Asia,347627.0
Jan,1994,    Indonesia,109122.0
Jan,1994,    Malaysia,124444.0
Jan,1994,    Philippines,15148.0
Jan,1994,    Thailand,75311.0
Jan,1994,    Vietnam,9217.0
Jan,1994,  North East Asia,175595.0
Jan,1994,    Mainland China,8373.0
Jan,1994,    Hong Kong,52764.0
Jan,1994,    Japan,76463.0
Jan,1994,  South Asia,40640.0
Jan,1994,  Middle East,10271.0
Jan,1994,  Oceania,96492.0
Jan,1994,  Europe,75849.0
Jan,1994,    France,5249.0
Jan,1994,    Germany,13237.0
Jan,1994,    United Kingdom,25956.0
Jan,1994,  North America,23860.0
Jan,1994,  Other Regions,
Dec,1993,Number Of Air Passenger Departures,892547.0
Dec,1993,  South East Asia,433746.0
Dec,1993,    Indonesia,117372.0
Dec,1993,    Malaysia,164922.0
Dec,1993,    Philippines,23418.0
Dec,1993,    Thailand,103340.0
Dec,1993,    Vietnam,
Dec,1993,  North East Asia,196907.0
Dec,1993,    Mainland China,14690.0
Dec,1993,    Hong Kong,64657.0
Dec,1993,    Japan,76830.0
Dec,1993,  South Asia,51288.0
Dec,1993,  Middle East,8592.0
Dec,1993,  Oceania,102912.0
Dec,1993,  Europe,68360.0
Dec,1993,    France,5160.0
Dec,1993,    Germany,11277.0
Dec,1993,    United Kingdom,22773.0
Dec,1993,  North America,22560.0
Dec,1993,  Other Regions,
Nov,1993,Number Of Air Passenger Departures,819798.0
Nov,1993,  South East Asia,384422.0
Nov,1993,    Indonesia,104414.0
Nov,1993,    Malaysia,158117.0
Nov,1993,    Philippines,17327.0
Nov,1993,    Thailand,83981.0
Nov,1993,    Vietnam,
Nov,1993,  North East Asia,183528.0
Nov,1993,    Mainland China,14496.0
Nov,1993,    Hong Kong,57816.0
Nov,1993,    Japan,70939.0
Nov,1993,  South Asia,46151.0
Nov,1993,  Middle East,9452.0
Nov,1993,  Oceania,95471.0
Nov,1993,  Europe,75145.0
Nov,1993,    France,6039.0
Nov,1993,    Germany,14412.0
Nov,1993,    United Kingdom,24089.0
Nov,1993,  North America,17327.0
Nov,1993,  Other Regions,
Oct,1993,Number Of Air Passenger Departures,774343.0
Oct,1993,  South East Asia,343336.0
Oct,1993,    Indonesia,96882.0
Oct,1993,    Malaysia,127057.0
Oct,1993,    Philippines,16072.0
Oct,1993,    Thailand,84335.0
Oct,1993,    Vietnam,
Oct,1993,  North East Asia,183970.0
Oct,1993,    Mainland China,17906.0
Oct,1993,    Hong Kong,59071.0
Oct,1993,    Japan,67609.0
Oct,1993,  South Asia,39540.0
Oct,1993,  Middle East,8571.0
Oct,1993,  Oceania,98838.0
Oct,1993,  Europe,75169.0
Oct,1993,    France,4984.0
Oct,1993,    Germany,13458.0
Oct,1993,    United Kingdom,24386.0
Oct,1993,  North America,15663.0
Oct,1993,  Other Regions,
Sep,1993,Number Of Air Passenger Departures,759440.0
Sep,1993,  South East Asia,328608.0
Sep,1993,    Indonesia,94335.0
Sep,1993,    Malaysia,130788.0
Sep,1993,    Philippines,14007.0
Sep,1993,    Thailand,70764.0
Sep,1993,    Vietnam,
Sep,1993,  North East Asia,190003.0
Sep,1993,    Mainland China,16280.0
Sep,1993,    Hong Kong,58465.0
Sep,1993,    Japan,81389.0
Sep,1993,  South Asia,36383.0
Sep,1993,  Middle East,10704.0
Sep,1993,  Oceania,82063.0
Sep,1993,  Europe,84598.0
Sep,1993,    France,6446.0
Sep,1993,    Germany,12872.0
Sep,1993,    United Kingdom,31730.0
Sep,1993,  North America,18404.0
